store_key,storename,address,telno,region_name,provice_name,city_muni_name,latitude,longitude
"2953","Dingalan, Aurora","Poblacion","","REGION III (CENTRAL LUZON)","AURORA","DINGALAN","15.3877311","121.3914531"
"2955","EPSON Lima Tech 2","EPSON New Building LIMA Tech, Brgy. Bugtong","","","","","14.010864"," "
"2956","Manolo Centro","Brgy. Tankulan, Sayre Highway, Poblacion","","REGION X (NORTHERN MINDANAO)","BUKIDNON","MANOLO FORTICH","8.367559","124.865174"
"2957","San Juan 2, La Union","Urbiztondo","","REGION I (ILOCOS REGION)","LA UNION","SAN JUAN","16.656646","120.321053"
"2958","Bambang, Nueva Vizcaya","Poblacion","","REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","BAMBANG","16.3859653","121.1075937"
"2959","Sta. Fe, Nueva Vizcaya","Poblacion","","REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","SANTA FE","16.1584281","120.9380813"
"2960","Albergo Hotel","EGI Albergo Di Ferroca Building, #1 Villamor St., Brgy. Lualhati","","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.413948","120.617726"
"2961","Mayantoc Town Proper","01 Rizal St., Poblacion Sur","","REGION III (CENTRAL LUZON)","TARLAC","MAYANTOC","15.6192979","120.3765791"
"2963","Ayala Malls The 30th","L0059, Lower Ground Floor, Ayala Malls The 30th, 30 Meralco Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.580286","121.065595"
"2965","Aritao, Nueva Vizcaya","Poblacion","","REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","ARITAO","16.2948914","121.0333442"
"2966","Trento","Brgy. Poblacion","","REGION XIII (Caraga)","AGUSAN DEL SUR","TRENTO","8.044687","126.063409"
"2967","Pamplona Uno","50 Alabang-Zapote Road","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF LAS PINAS","14.4628379","120.9690389"
"2968","Bristol Regalado","Lot 2A Blk 51 Bristol St. Fairmont Park Subd.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.720021","121.0620082"
"2969","Urban Deca","Urban Deca Tower, Brgy. Highway Hills","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MANDALUYONG","14.5782096","121.0511271"
"2971","Pandi 2","174 Mapulang Lupa","","REGION III (CENTRAL LUZON)","BULACAN","PANDI","14.8868166","120.9658791"
"2974","San Jose Patag","Sta. Maria-San Jose Road, Brgy. San Jose Patag","","REGION III (CENTRAL LUZON)","BULACAN","SANTA MARIA","14.826142","120.981201"
"2975","Balabag Pavia","Brgy. Balabag","","REGION VI (WESTERN VISAYAS)","ILOILO","PAVIA","10.765874","122.523165"
"2976","Mahabang Parang Angono","Brgy. Mahabang Parang","","REGION IV-A (CALABARZON)","RIZAL","ANGONO","14.547971","121.189987"
"2977","Mohon","Osmena Street corner Pakiad Road, Barangay Mohon, Arevalo","","REGION VI (WESTERN VISAYAS)","ILOILO","CITY OF ILOILO (Capital)","10.6937798","122.4986653"
"2978","Bayombong, Nueva Vizcaya","Poblacion","","REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","BAYOMBONG (Capital)","16.4842642","121.1518216"
"2979","Solano, Nueva Vizcaya","National Highway, Brgy. Poblacion","","REGION II (CAGAYAN VALLEY)","NUEVA VIZCAYA","SOLANO","16.5175079","121.1831132"
"2980","San Raphael","Dau","","REGION III (CENTRAL LUZON)","PAMPANGA","MABALACAT CITY","15.1894125","120.5843315"
"2982","Ajuy Poblacion","Real St., Poblacion","","REGION VI (WESTERN VISAYAS)","ILOILO","AJUY","11.1704802","123.0190259"
"2985","Masangkay 2","1512 Cor. Masangkay St.","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","TONDO I/II","14.6110621","120.9803181"
"2987","Opol Genabe","Poblacion","","REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","OPOL","8.521952","124.573932"
"2988","Pag-asa Binangonan","Villamayor Compound, Brgy. Pag-asa","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MANDALUYONG","14.5187583","121.1581199"
"2989","Carmen Bohol","Central Nautical Highway cor. Loay Interior Road, Poblacion Sur","","REGION VII (CENTRAL VISAYAS)","BOHOL","CARMEN","9.8244904","124.1978047"
"2990","Alabel Poblacion","Garcia St.","","REGION XII (SOCCSKSARGEN)","SARANGANI","ALABEL (Capital)","6.104174","125.286656"
"2991","Sutherland","Quirino Ave. Cor. Jacinto Ext.","","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.075688","125.611567"
"2993","Jones 2","Osmena Blvd., Kamagayan","","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.29854","123.897378"
"2995","Tanay Hi-way","Manila East Rd. cor. E. Rodriguez Ave.","","","","","14.5056556","121.289695"
"2996","Paramount 2","135 West Ave., Brgy. Bungad","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6549357","121.0296847"
"2997","Libertad LRT","Victory Pasay Mall, Taft Ave. cor. Libertad St.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.547357","120.997998"
"2998","Hop Inn Aseana","G/F Hop Inn Hotel Aseana City Lot 9 Blk 5 Macapagal Ave Brgy Tambo Paranaque City","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.5278875","120.9881219"
"2999","Sto. Domingo Bay","Brgy. Sto. Domingo","","REGION IV-A (CALABARZON)","LAGUNA","BAY","14.176105","121.26634"
"3000","PTT Lucena City Hall","PTT Gasoline Station, Lucena City Government Complex","","","","","13.959973"," "
"3001","Makati Cinema Square","Makati Cinema Square, Chino Roces Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.553293","121.014052"
"3002","Deca Indangan","Deca Indangan, Cabantian Rd., Indangan","","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.127614","125.620232"
"3003","Panit-an Capiz","Poblacion Tabuc","","REGION VI (WESTERN VISAYAS)","CAPIZ","PANITAN","11.463222","122.771159"
"3005","CPI NLEX 2 (NLEX D&D)","Unit 26, NLEX Drive and Dine, KM 17, North Luzon Expressway","","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF VALENZUELA","14.7189452","120.9863258"
"3006","Taft Ave. Ext.","306 BAC Saulog Baclaran Terminal Plaza Taft Ave Brgy 146","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.536424","121.000143"
"3007","Altavas Poblacion","G/F R&A Commercial Building","","REGION VI (WESTERN VISAYAS)","AKLAN","ALTAVAS","11.5368462","122.4871912"
"3008","Calapan","JP Rizal St., Brgy. San Vicente South","","MIMAROPA REGION","ORIENTAL MINDORO","CITY OF CALAPAN (Capital)","13.408535","121.178229"
"3009","Puerto Galera Town","Poblacion","","MIMAROPA REGION","ORIENTAL MINDORO","PUERTO GALERA","13.499708","120.9545"
"3010","Calapan Market","Juan Luna St., San Vicente","","MIMAROPA REGION","ORIENTAL MINDORO","CITY OF CALAPAN (Capital)","13.4127229","121.1787297"
"3011","Laoag Airport Road","Brgy. 50, Airport Road","","REGION I (ILOCOS REGION)","ILOCOS NORTE","CITY OF LAOAG (Capital)","18.1847713","120.5671148"
"3013","Gensan NLSA","NLSA Road,","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CITY OF GENERAL SANTOS (DADIANGAS)","6.134817","125.182395"
"3014","New York Q.C.","#9 New York St. cor. E. Rodriguez Sr., Ave., Brgy., Pinagkaisahan","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.625957","121.04845"
"3015","CAA Road","GF, Royale Asia Bldg., Blk 2 Lot 3 & 4, CAA Road, BF Martinville, Pulang Lupa Dos","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF LAS PINAS","14.4615293","120.994646"
"3016","P Noval 2","University Tower, P. Noval","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SAMPALOC","14.6062513","120.9897861"
"3017","Julugan Tanza","Florentino Joya St., Brgy. Julugan I","","REGION IV-A (CALABARZON)","CAVITE","TANZA","14.404889","120.846615"
"3018","San Frans Rotunda","Brgy. 5 National Highway cor. Barobo Rd., San Francisco, Agusan del Surbac","","REGION XIII (Caraga)","AGUSAN DEL SUR","SAN FRANCISCO","8.504911","125.977686"
"3019","Sison, Pangasinan","Brgy. Paldit","","REGION I (ILOCOS REGION)","PANGASINAN","SISON","16.1573742","120.5220837"
"3020","Pag-asa Taguig","GF, Kamias St. Signal Village","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.513207","121.0608865"
"3021","Piy Margal","#1655 Don Quijote St. cor. Piy Margal St.","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SAMPALOC","14.6131097","120.9919145"
"3022","Mayon 2","Mayon St., Sta. Mesa Heights","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6184402","121.0015312"
"3023","La Castellana","Lot 537","","","","","10.321094","123.018385"
"3024","Blumentritt Extension","2278 G. Tuazon cor. Panay St.","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SAMPALOC","14.6119453","121.006438"
"3026","Estancia Iloilo","Poblacion Zone II","","REGION VI (WESTERN VISAYAS)","ILOILO","ESTANCIA","11.4565274","123.1507466"
"3027","Moalboal 2","Poblacion","","REGION VII (CENTRAL VISAYAS)","CEBU","MOALBOAL","9.9384","123.393296"
"3028","Sta. Lucia Nova","J.P. Rizal cor. Bukaneg St., Brgy. Sta. Lucia","","","","","14.705267","121.052625"
"3029","Patnongon Antique","Poblacion","","REGION VI (WESTERN VISAYAS)","ANTIQUE","PATNONGON","10.9134456","121.9939267"
"3030","San Vicente Laguna","Brgy. San Vicente","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SAN PEDRO","14.3433631","121.0388393"
"3031","Sta. Barbara Plaza","Jacildo Bldg. cor. Rodriguez-Taft St.","","REGION VI (WESTERN VISAYAS)","ILOILO","SANTA BARBARA","10.827123","122.532808"
"3033","La Brea Sta. Rosa","Rizal Blvd., Brgy. Tagapo","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SANTA ROSA","14.3161769","121.1097171"
"3035","Gerona Crossing","Mcarthur Highway Abagon","","REGION III (CENTRAL LUZON)","TARLAC","GERONA","15.6084392","120.6044422"
"3036","Pueblo de Panay","Unit 8, ePerformax Center, Sacred Heart Avenue, Pueblo de Panay, Brgy. Lawaan","","REGION VI (WESTERN VISAYAS)","CAPIZ","CITY OF ROXAS (Capital)","11.5637245","122.7492441"
"3037","CPI Libertad","RT Building, Bon-bon St. cor. JC Aquino Ave., Brgy. Libertad,","","REGION XIII (Caraga)","AGUSAN DEL NORTE","CITY OF BUTUAN (Capital)","8.943381","125.506807"
"3039","Shell Mangagoy","A. Soriano Ave. cor. John Bosco Mangagoy","","REGION XIII (Caraga)","SURIGAO DEL SUR","CITY OF BISLIG","8.18354","126.35632"
"3040","Quezon Plaza","Brgy. II","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","QUEZON","15.5511304","120.8154553"
"3041","Baliuag District Hospital","Carpa Vill. Subd., Brgy. Sabang","","REGION III (CENTRAL LUZON)","BULACAN","BALIUAG","14.969401","120.912948"
"3042","Lemery Iloilo","Poblacion","","REGION VI (WESTERN VISAYAS)","ILOILO","LEMERY","11.2256396","122.9280271"
"3043","Leganes Poblacion","Poblacion","","REGION VI (WESTERN VISAYAS)","ILOILO","CITY OF ILOILO (Capital)","10.7864756","122.5888945"
"3045","LIIP Mamplasan","LIIP Business Center Building, Blk. 10 Lot 4 LIIP Ave., Mamplasan","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF BINAN","14.2928383","121.0804662"
"3046","Santiago 1, Isabela (Dubinan)","Dubinan East","","REGION II (CAGAYAN VALLEY)","ISABELA","CITY OF SANTIAGO","16.6878573","121.5422469"
"3047","Santiago 2, Isabela (Calao)","Poblacion","","REGION II (CAGAYAN VALLEY)","ISABELA","CITY OF SANTIAGO","16.6929278","121.5555937"
"3048","Talavera Junction","Maharlika Highway, Bakal III","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","TALAVERA","15.70671","120.9027328"
"3049","Acienda Designer Outlet","Uniit 74, GF, Acienda Designer Outlet, Km 48, Aguinaldo Hway cor. Balubad Rd., Brgy. Lalaan I","","REGION IV-A (CALABARZON)","CAVITE","SILANG","14.1834","120.9608723"
"3050","Calaocan, San Jose","Cardenas St., Caloacan","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","SAN JOSE CITY","15.7875018","120.9907636"
"3051","Maasim","Green Oil Maasim","","REGION XII (SOCCSKSARGEN)","SARANGANI","MAASIM","5.861718","124.995599"
"3052","Taysan Poblacion","Brgy. Poblacion 2","","REGION IV-A (CALABARZON)","BATANGAS","SAN JOSE","13.794987","121.189035"
"3054","Palao Iligan","Quezon Ave. Extn.","","REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","CITY OF ILIGAN","8.226643","124.255728"
"3055","Oton Highway","J.C Zulueta & Benedicto Sts., Poblacion South","","REGION VI (WESTERN VISAYAS)","ILOILO","OTON","10.691285","122.469096"
"3056","Eastwood Rodriguez","Eastwood Greenview Subd., Phase 4 San Isidro","","REGION IV-A (CALABARZON)","RIZAL","RODRIGUEZ (MONTALBAN)","14.741353","121.161418"
"3057","Calamba Checkpoint","Mayapa-Canlubang Cadre Rd.","","","","","14.217657"," "
"3058","Leon Iloilo","Poblacion","","REGION VI (WESTERN VISAYAS)","ILOILO","LEON","10.7799686","122.3891703"
"3059","Ibayo, Marilao","McArthur Highway, Brgy. Ibayo","","REGION III (CENTRAL LUZON)","BULACAN","MARILAO","14.7535445","120.9544207"
"3060","Ormoc Lopez Jaena","Lopez Jaena St., Poblacion","","REGION VIII (EASTERN VISAYAS)","LEYTE","ORMOC CITY","11.007671","124.607577"
"3062","Concepcion Naga","Pan-Philippine Highway, Brgy, Concepcion Grande","","REGION V (BICOL REGION)","CAMARINES SUR","CITY OF NAGA","13.6194883","123.2211633"
"3064","Sucat Muntinlupa","630 M.L Quezon St., Purok 4, Brgy., Sucat","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.4571115","121.053083"
"3065","Malita Public Market","ML Quezon, Poblacion","","REGION XI (DAVAO REGION)","DAVAO OCCIDENTAL","MALITA (Capital)","6.411484","125.613822"
"3067","Dona Pilar","LTG Y12 Building, KM. 9, Bo., Pampanga, Sasa","","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.115281","125.653434"
"3068","Batia Bocaue","B17, Gliserio Bautista St., Batia","","REGION III (CENTRAL LUZON)","BULACAN","BOCAUE","14.8305803","120.9447554"
"3069","Samat","Lot 1 Blk 35 Rizal Ave. cor. Samat St.","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","TONDO I/II","14.6308834","120.9809868"
"3070","CPI Cabadbaran","Brgy. 8 Poblacion cor. Asis St.","","REGION XIII (Caraga)","AGUSAN DEL NORTE","CITY OF CABADBARAN","9.12379","125.537842"
"3071","Balanga Highway","Brgy. Bagong Silang","","REGION III (CENTRAL LUZON)","BATAAN","CITY OF BALANGA (Capital)","14.6773096","120.5205546"
"3073","Cauayan Crossing","National Highway","","REGION II (CAGAYAN VALLEY)","ISABELA","CITY OF CAUAYAN","16.934833","121.766599"
"3074","Santiago 3","Brgy. Villasis","","REGION II (CAGAYAN VALLEY)","ISABELA","CITY OF SANTIAGO","16.689485","121.5520281"
"3075","Baliuag Public Market","Brgy. Tangos","","REGION III (CENTRAL LUZON)","BULACAN","BALIUAG","14.9767725","120.8938952"
"3076","Roxas Plaza Isabela","Don Mariano Marcos Ave., Rizal","","REGION II (CAGAYAN VALLEY)","ISABELA","ROXAS","17.1201529","121.6182016"
"3077","Surigao Plaza","Borromeo St., Brgy. Washington","","REGION XIII (Caraga)","SURIGAO DEL NORTE","CITY OF SURIGAO (Capital)","9.790994","125.493977"
"3078","Atimonan Highway","Brgy.Tagbakin","","REGION IV-A (CALABARZON)","QUEZON","ATIMONAN","13.9968904","121.9163863"
"3079","Shell Bislig","Cor. Montero St., Poblacion","","REGION XIII (Caraga)","SURIGAO DEL SUR","CITY OF BISLIG","8.212754","126.317025"
"3080","Bayugan Rotunda","Poblacion","","REGION XIII (Caraga)","AGUSAN DEL SUR","CITY OF BAYUGAN","8.713932","125.750142"
"3081","Dasca Centre","G/F Dasca Centre, Aguinaldo Highway, Brgy. Zone 1-A","","REGION IV-A (CALABARZON)","CAVITE","CITY OF DASMARINAS","14.329682","120.9396942"
"3082","Hop Inn Alabang","Lot 2 Blk 4 Madrigal Business Park","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.4281181","121.0282245"
"3083","Bakakeng Road Baguio","Bakakeng Rd.","","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.3816206","120.5939342"
"3084","Saog Marilao","along T. Mendoza St., Brgy. Saog","","REGION III (CENTRAL LUZON)","BULACAN","MARILAO","14.7637081","120.9589135"
"3085","Makiling Calamba","Brgy. Makiling","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CALAMBA","14.1634866","121.138703"
"3086","Southville Muntinlupa","Insular Prison Road, Southville 3 Poblacion","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.3734895","121.0237143"
"3087","Palo Pawing","NitroFuel Gasoline Station, Tacloban-Baybay Rd.","","REGION VIII (EASTERN VISAYAS)","LEYTE","PALO","11.177776","125.001382"
"3088","Tacloban Real","Real St.","","REGION VIII (EASTERN VISAYAS)","LEYTE","CITY OF TACLOBAN (Capital)","11.234356","125.002306"
"3089","Tiniwisan","Brgy. Tiniwisan","","REGION XIII (Caraga)","AGUSAN DEL NORTE","CITY OF BUTUAN (Capital)","8.957298","125.582257"
"3091","San Jose Malino","Main Road, San Jose, Malino","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF SAN FERNANDO (Capital)","15.1265856","120.6719047"
"3092","SJDM Heights","Zone 1 Muzon","","REGION III (CENTRAL LUZON)","BULACAN","CITY OF SAN JOSE DEL MONTE","14.80808","121.04256"
"3093","Carmen Zaragoza, N.E.","Sta. Rosa-Tarlac Road, Brgy. Carmen","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","ZARAGOZA","15.4463369","120.8256697"
"3094","Malolos Central School","F. Estrella St., Sto. Rosario","","REGION III (CENTRAL LUZON)","BULACAN","CITY OF MALOLOS (Capital)","14.839585","120.812672"
"3095","Hop Inn Tomas Morato","GF Hop Inn Tomas Morato, 312 Tomas Morato Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.636642","121.03587"
"3096","Finance Center BGC","26th cor. 9th Ave., Bonifacio Global City","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.547423","121.05075"
"3097","Azure Urban Residences","R10 Maldives Building, The Azure Urban Residences, West Service Road","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.483748","121.044704"
"3098","P. Gomez","J.P. Rizal cor. P. Gomez St.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.567522","121.031597"
"3099","Malolos Junction","Brgy. Dakila","","REGION III (CENTRAL LUZON)","BULACAN","CITY OF MALOLOS (Capital)","14.8460197","120.8343584"
"3100","Carranglan","Digdig, Brgy. Joson","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","CARRANGLAN","15.9521488","120.9775703"
"3101","Dolores Poblacion","Brgy. Silangan","","","","","14.016194","121.401178"
"3102","Bais","National Highway (Quezon St.) cor. Aglipay St, Brgy. 1","","REGION VII (CENTRAL VISAYAS)","NEGROS ORIENTAL","CITY OF BAIS","9.590523","123.120566"
"3104","Surallah Poblacion","Poblacion","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SURALLAH","6.37387","124.74849"
"3105","Angono Boundary","Manila East Road, Brgy. Isidro","","REGION IV-A (CALABARZON)","RIZAL","ANGONO","14.540028","121.1469186"
"3106","Diokno","Caltex Area-Diokno Blvd.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.5299954","120.9843446"
"3107","De Ocampo Trece","Brgy. De Ocampo, Tanza-Trece Rd.","","REGION IV-A (CALABARZON)","CAVITE","CITY OF TRECE MARTIRES (Capital)","14.2941501","120.8664294"
"3108","CPI Talaga","Brgy. Talaga","","REGION IV-A (CALABARZON)","BATANGAS","CITY OF TANAUAN","14.10074","121.09868"
"3109","Barasoain Church","Brgy. Liyang","","REGION III (CENTRAL LUZON)","BULACAN","CITY OF MALOLOS (Capital)","14.846985","120.813728"
"3110","Kennon Road","Camp 7","","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.3827409","120.604306"
"3111","CTS-Mactan","Basak-Marigondon Rd., Basak, Mactan","","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF LAPU-LAPU (OPON)","10.298275","123.981886"
"3114","Heart Building","Unit No. 101, GF Heart Building, 7461 Bagtikan St.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5634958","121.0144871"
"3116","Looc Calamba","Lot No. 1D Block No. 1 Vermont Place, Brgy. Looc","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CALAMBA","14.220322","121.1754377"
"3118","Alicia Highway, Isabela","Magsaysay St.","","REGION II (CAGAYAN VALLEY)","ISABELA","ALICIA","16.7783599","121.6994487"
"3119","Cauayan City Hall","#105 Rizal Ave., District III","","REGION II (CAGAYAN VALLEY)","ISABELA","CITY OF CAUAYAN","16.9351011","121.7745811"
"3120","Petron Surallah","Poblacion","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SURALLAH","6.367737","124.735314"
"3121","Claver","Brgy. Ladgaron","","REGION XIII (Caraga)","SURIGAO DEL NORTE","CLAVER","9.571498","125.732304"
"3122","Salay H-way","National H-way","","REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","SALAY","8.860188","124.7895384"
"3123","Palo Church","Unit 12 Metrobank Center, Juan Luna St., Brgy. Poblacion","","REGION VIII (EASTERN VISAYAS)","LEYTE","PALO","11.159231","124.992211"
"3124","Kalayaan 2","Kalayaan Road, San Sebastian","","REGION IV-A (CALABARZON)","CAVITE","KAWIT","14.417684","120.89919"
"3126","Shell M'lang","Poblacion","","REGION XII (SOCCSKSARGEN)","COTABATO (NORTH COTABATO)","M'LANG","6.946566","124.887175"
"3127","Angeles Crossing","Lot 1-A Blk 1, MacArthur Highway, Brgy. Ninoy Aquino","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF ANGELES","15.1528212","120.5922586"
"3128","Shaw Boulevard","711","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MANDALUYONG","14.583651","121.051043"
"3129","Barbaza Antique","National Road-Ybera Street, Barangay Poblacion","","","","","11.194724","122.037465"
